name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Hourly Demand Met (in MW),Day,Public Holiday
delhi,2023-09-13T02:00:00,27.9,33.3,26.1,90.13,0,0,,0,0,18.4,1.8,140,1002.3,48.7,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",190983.45,Wednesday,No
delhi,2023-09-13T03:00:00,28,33.5,26,88.91,0,0,,0,0,17.3,0,0,1004,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",188224.79,Wednesday,No
delhi,2023-09-13T04:00:00,27,31.2,26,94.27,0,0,,0,0,14.4,0,0,1003,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",187991.8,Wednesday,No
delhi,2023-09-13T05:00:00,27.1,31.2,25.7,92.45,0,0,,0,0,11.5,0,0,1002.3,29.2,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",190789.51,Wednesday,No
delhi,2023-09-13T06:00:00,27,31.2,26,94.27,0,0,,0,0,9.7,0,0,1004,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",195888.87,Wednesday,No
delhi,2023-09-13T07:00:00,28,34.5,27,94.32,0,0,,0,0,10.4,0,0,1005,0,2,5,0,0,10,Clear,clear-day,"VIDP,42181099999",200200.23,Wednesday,No
delhi,2023-09-13T08:00:00,28.8,35.9,26.6,88.02,0,0,,0,0,9.7,5.4,122,1004.1,34.9,1.3,96,0.3,1,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",203117.62,Wednesday,No
delhi,2023-09-13T09:00:00,32,42.3,27,74.95,0,0,,0,0,9.7,0,0,1006,0,3,271,1,3,30,Clear,clear-day,"VIDP,42181099999",209110.87,Wednesday,No
delhi,2023-09-13T10:00:00,32,39.2,25,66.58,0,0,,0,0,9.4,5.4,80,1005,88.9,4,462,1.7,5,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",213091.1,Wednesday,No
delhi,2023-09-13T11:00:00,33.2,42.8,26.3,67.21,0,0,,0,0,8.6,7.8,64,1003.2,88.4,2.3,633,2.3,6,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",214560.13,Wednesday,No
delhi,2023-09-13T12:00:00,34,42,25,59.5,0,0,,0,0,9.7,7.6,110,1004,88.9,4,769,2.8,8,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",214916.73,Wednesday,No
delhi,2023-09-13T13:00:00,34,42,25,59.5,0,0,,0,0,10.4,11.2,80,1004,50,4,769,2.8,8,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",213227.8,Wednesday,No
delhi,2023-09-13T14:00:00,34.6,45,26.3,62.23,0,0,,0,0,11.2,9.9,66,1001.2,71.4,2.3,695,2.5,7,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",215613.52,Wednesday,No
delhi,2023-09-13T15:00:00,33,40.6,25,62.93,0,0,,0,0,11.5,9.4,120,1002,50,4,596,2.1,6,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",215842.45,Wednesday,No
delhi,2023-09-13T16:00:00,33,40.6,25,62.93,0,0,,0,0,10.8,9.4,90,1002,50,4,427,1.5,4,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",210371.85,Wednesday,No
delhi,2023-09-13T17:00:00,34.5,46,27,65.08,0,0,,0,0,11.2,1.5,94,999.9,43.6,2.3,351,1.3,4,60,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",205099.2,Wednesday,No
delhi,2023-09-13T18:00:00,33,39.2,24,59.27,0,0,,0,0,12.2,3.6,58.4,1002,27.2,4,183,0.7,2,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",204841.07,Wednesday,No
delhi,2023-09-13T19:00:00,32,39.2,25,66.58,0,0,,0,0,14.4,7.6,120,1002,27.2,4,39,0.1,0,60,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",208911.95,Wednesday,No
delhi,2023-09-13T20:00:00,31.3,40.4,26.5,75.89,0,0,,0,0,16.6,1.5,116,1001.4,29.2,2.3,0,0,0,60,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",206802.62,Wednesday,No
delhi,2023-09-13T21:00:00,31,39.1,26,74.79,0,0,,0,0,15.8,7.6,150,1004,27.2,4,0,0,0,60,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",206301.68,Wednesday,No
delhi,2023-09-13T22:00:00,31,39.1,26,74.79,0,0,,0,0,14.4,7.6,160,1004,27.2,4,0,0,0,60,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",207005.4,Wednesday,No
delhi,2023-09-13T23:00:00,30.2,39.1,27,82.92,0,0,,0,0,14.8,1.5,160,1002.5,29.2,2.3,0,0,0,60,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",203946,Wednesday,No
delhi,2023-09-14T00:00:00,30,37.4,26,79.19,0,0,,0,0,15.5,5.4,140,1004,27.2,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",200405.34,Thursday,No
delhi,2023-09-14T01:00:00,30,38.8,27,84,0,0,,0,0,15.8,7.6,150,1004,27.2,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",197963.53,Thursday,No
delhi,2023-09-14T02:00:00,29.3,37.5,27,87.32,0,0,,0,0,16.6,1.5,149,1002.4,29.2,2.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",195127.26,Thursday,No
delhi,2023-09-14T03:00:00,29,36.8,27,88.99,0,0,,0,0,16.2,5.4,150,1004,27.2,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",192906.82,Thursday,No
delhi,2023-09-14T04:00:00,29,36.8,27,88.99,0,0,,0,0,13.7,5.4,110,1005,27.2,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",191938.64,Thursday,No
delhi,2023-09-14T05:00:00,28.8,36,26.8,89.07,0,0,,0,0,12.2,1.5,140,1003.6,29.2,2.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",193230.87,Thursday,No
delhi,2023-09-14T06:00:00,28,35.6,28,100,0,0,,0,0,10.1,5.4,100,1006,27.2,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",196493.94,Thursday,No
delhi,2023-09-14T07:00:00,29,38.2,28,94.36,0,0,,0,0,10.8,5.4,110,1006,27.2,3,5,0,0,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",200926.91,Thursday,No
delhi,2023-09-14T08:00:00,30.2,39.1,26.9,82.53,0,0,,0,0,12.2,2.2,122,1004.9,26.8,2.3,91,0.3,1,30,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",204633.82,Thursday,No
delhi,2023-09-14T09:00:00,32,40.6,26,70.66,0,0,,0,0,13,7.6,140,1007,27.2,4,242,0.9,2,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",212329.59,Thursday,No
delhi,2023-09-14T10:00:00,33,42.1,26,66.78,0,0,,0,0,12.2,11.2,130,1007,50,4,440,1.6,4,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",217295.5,Thursday,No
delhi,2023-09-14T11:00:00,34,43.7,26.1,63.21,0,0,,0,0,11.2,2.2,104,1004.4,72.5,2.6,595,2.1,6,60,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",219040.33,Thursday,No
delhi,2023-09-14T12:00:00,34,42,25,59.5,0,0,,0,0,11.5,11.2,120,1006,50,4,693,2.5,7,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",218586.67,Thursday,No
delhi,2023-09-14T13:00:00,34,40.6,24,56.04,0,0,,0,0,11.5,9.4,120,1005,50,4,786,2.8,8,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",216678.38,Thursday,No
delhi,2023-09-14T14:00:00,36.4,46.8,26,55.27,0,0,,0,0,10.1,8,110,1001.8,57,2.6,780,2.8,8,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",217457.74,Thursday,No
delhi,2023-09-14T15:00:00,34,42,25,59.5,0,0,,0,0,9.4,7.6,90,1003,50,4,662,2.4,7,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",215987.87,Thursday,No
delhi,2023-09-14T16:00:00,35,43.2,25,56.27,0,0,,0,0,9.7,7.6,100,1003,50,4,568,2,6,30,Partially cloudy,partly-cloudy-day,VIDP,211420.28,Thursday,No
delhi,2023-09-14T17:00:00,34.9,46.5,26.9,63.26,0,0,,0,0,11.2,5,96,1001,58.2,2.4,315,1.1,3,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP",204596.18,Thursday,No
delhi,2023-09-14T18:00:00,33,42,26,66.77,0,0,,0,0,13.7,7.6,110,1003,50,4,73,0.3,1,60,Partially cloudy,partly-cloudy-day,VIDP,204455.42,Thursday,No
delhi,2023-09-14T19:00:00,33,42,26,66.77,0,0,,0,0,13,7.6,130,1003,50,4,16,0.1,0,30,Partially cloudy,partly-cloudy-night,VIDP,209512.37,Thursday,No
delhi,2023-09-14T20:00:00,32.5,42.4,26.6,71.19,0,0,,0,0,11.9,7.6,143,1002.4,50,2.3,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",208148.23,Thursday,No
delhi,2023-09-14T21:00:00,32,40.6,26,70.66,0,0,,0,0,11.5,7.6,130,1005,50,4,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",206567.08,Thursday,No
delhi,2023-09-14T22:00:00,32,42.3,27,74.95,0,0,,0,0,13.3,7.6,140,1006,50,4,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",206454.28,Thursday,No
delhi,2023-09-14T23:00:00,31.6,40.9,26.5,74.58,0,0,,0,0,16.2,8.1,156,1004.1,51.3,2.3,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",203643.22,Thursday,No
delhi,2023-09-15T00:00:00,31,40.6,27,79.33,0,0,,0,0,18,5.4,130,1005,50,3,0,0,0,60,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",200114.41,Friday,No
delhi,2023-09-15T01:00:00,31,42.4,28,84.11,0,0,,0,0,19.4,5.4,140,1005,50,3,0,0,0,60,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",195844.6,Friday,No
delhi,2023-09-15T02:00:00,30.5,39.4,26.8,80.65,0,0,,0,0,19.8,1.5,134,1003.2,50,2.2,0,0,0,60,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",192051.52,Friday,No
delhi,2023-09-15T03:00:00,30,38.8,27,84,0,0,,0,0,17.3,5.4,190,1004,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",189772.04,Friday,No
delhi,2023-09-15T04:00:00,30,38.8,27,84,0,0,,0,0,15.8,7.6,240,1004,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",188806.67,Friday,No
delhi,2023-09-15T05:00:00,29.4,36.3,25.9,81.85,0,0,,0,0,16.9,2.2,250,1003.4,58.4,1.4,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",191506.76,Friday,No
delhi,2023-09-15T06:00:00,29,36.8,27,88.99,0,0,,0,0,14.4,0,0,1006,88.9,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",194994.66,Friday,No
delhi,2023-09-15T07:00:00,26,26,23,83.56,0,0,,0,0,37.1,18.4,40,1008,88.9,2,4,0,0,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",197596.22,Friday,No
delhi,2023-09-15T08:00:00,24.7,24.7,24.4,98.36,3.552,100,rain,0,0,15.5,12.6,68,1007.1,96.8,2.2,98,0.4,1,60,"Rain, Overcast",rain,"42182099999,42176099999,VIDP,42139099999,42181099999",196975.33,Friday,No
delhi,2023-09-15T09:00:00,25,25,25,100,0,0,,0,0,18.7,11.2,100,1008,88.9,4,271,1,3,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",203111.61,Friday,No
delhi,2023-09-15T10:00:00,27,31.2,26,94.27,0,0,rain,0,0,15.5,18.4,70,1009,88.9,4,456,1.6,5,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",207881.57,Friday,No
delhi,2023-09-15T11:00:00,29.3,35.7,25.6,80.46,0.851,100,rain,0,0,11.2,10.4,95,1007.5,82.6,2.6,610,2.2,6,60,"Rain, Partially cloudy",rain,"42182099999,VIDP,42139099999,42181099999",208384.16,Friday,No
delhi,2023-09-15T12:00:00,30,35.1,24,70.29,0,0,,0,0,11.5,7.6,60,1008,88.9,5,591,2.1,6,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",207908.34,Friday,No
delhi,2023-09-15T13:00:00,31,37.7,25,70.47,0,0,,0,0,11.2,7.6,70,1007,50,5,722,2.6,7,60,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",204172.99,Friday,No
delhi,2023-09-15T14:00:00,32.3,40.4,25.5,67.29,0,0,,0,0,12.2,8.2,60,1004.1,57.3,4.1,732,2.6,7,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",205249.19,Friday,No
delhi,2023-09-15T15:00:00,31,37.7,25,70.47,0,0,,0,0,13,9.4,100,1004,50,5,689,2.5,7,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",205172.94,Friday,No
delhi,2023-09-15T16:00:00,31,37.7,25,70.47,0,0,,0,0,12.6,11.2,100,1003,27.2,4,567,2,6,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",201574.22,Friday,No
delhi,2023-09-15T17:00:00,32.6,41.8,26.2,69.09,0,0,,0,0,12.6,6,59,1001.8,36.6,2.2,353,1.3,4,30,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",197578.83,Friday,No
delhi,2023-09-15T18:00:00,30,37.4,26,79.19,0,0,,0,0,11.9,5.4,20,1004,27.2,3,175,0.6,2,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",199992.92,Friday,No
delhi,2023-09-15T19:00:00,30,37.4,26,79.19,0,0,,0,0,13,9.4,40,1005,50,3,35,0.1,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",206754.54,Friday,No
delhi,2023-09-15T20:00:00,30,38.7,26.9,83.87,0,0,,0,0,15.1,4.7,56,1004.1,34.5,2.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",204080.02,Friday,No
delhi,2023-09-15T21:00:00,29,36.8,27,88.99,0,0,,0,0,16.6,7.6,40,1006,27.2,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",202446.84,Friday,No
delhi,2023-09-15T22:00:00,28,34.5,27,94.32,0,0,,0,0,15.5,7.6,60,1007,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",202336.7,Friday,No
delhi,2023-09-15T23:00:00,28.9,36.4,26.8,88.04,0,0,,0,0,17.6,2.7,50,1004.7,35.7,2.2,0,0,0,60,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",199327.58,Friday,No
delhi,2023-09-16T00:00:00,28,34.5,27,94.32,0,0,,0,0,19.1,9.4,70,1006,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",194627.89,Saturday,No
delhi,2023-09-16T01:00:00,28,34.5,27,94.32,0,0,,0,0,23.4,7.6,40,1005,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",189573.88,Saturday,No
delhi,2023-09-16T02:00:00,28.2,34.5,26.5,90.5,0,0,,0,0,22,2.2,44,1004,34.5,2.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",185501.69,Saturday,No
delhi,2023-09-16T03:00:00,28,34.5,27,94.32,0,0,,0,0,18.4,7.6,40,1005,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",182306.49,Saturday,No
delhi,2023-09-16T04:00:00,28,34.5,27,94.32,0,0,,0,0,19.1,7.6,50,1005,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",181319.01,Saturday,No
delhi,2023-09-16T05:00:00,28.1,34.1,26.3,89.91,0,0,,0,0,21.6,4.7,64,1003.7,58.4,2.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",183517.58,Saturday,No
delhi,2023-09-16T06:00:00,28,34.5,27,94.32,0,0,,0,0,28.8,5.4,60,1006,88.9,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",188374.08,Saturday,No
delhi,2023-09-16T07:00:00,28,34.5,27,94.32,0,0,,0,0,34.6,9.4,60,1006,88.9,3,4,0,0,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",191836.75,Saturday,No
delhi,2023-09-16T08:00:00,29.4,36.8,26.4,84.12,0,0,,0,0,32,9.6,88,1005.1,67.2,2.3,96,0.3,1,30,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",194124.25,Saturday,No
delhi,2023-09-16T09:00:00,30,37.4,26,79.19,0,0,,0,0,27.7,9.4,90,1007,88.9,4,288,1,3,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",201118.28,Saturday,No
delhi,2023-09-16T10:00:00,31,40.6,27,79.33,0,0,,0,0,33.5,14.8,80,1007,88.9,4,485,1.7,5,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",204510.05,Saturday,No
delhi,2023-09-16T11:00:00,33.2,42.9,26.3,67.35,0,0,,0,0,29.5,15.1,98,1004.7,67.1,2.6,611,2.2,6,60,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",205108.21,Saturday,No
delhi,2023-09-16T12:00:00,29,35.6,26,83.9,0,0,,0,0,29.5,11.2,50,1006,88.9,4,707,2.5,7,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",204672.12,Saturday,No
delhi,2023-09-16T13:00:00,29,36.8,27,88.99,0,0,,0,0,27.7,9.4,30,1004,88.9,3,808,2.9,8,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",200901.97,Saturday,No
delhi,2023-09-16T14:00:00,32.5,42.9,26.9,72.73,0.17,100,rain,0,0,28.1,14.7,77,1001.8,90.9,2.2,779,2.8,8,30,"Rain, Overcast",rain,"42182099999,VIDP,42139099999,42181099999",201858.77,Saturday,No
delhi,2023-09-16T15:00:00,27,31.8,27,100,0,0,,0,0,29.5,18.4,40,1003,100,0,716,2.6,7,30,Overcast,cloudy,"VIDP,42181099999",199278.86,Saturday,No
delhi,2023-09-16T16:00:00,26,26,26,100,0,0,,0,0,29.9,13,30,1004,100,2,568,2,6,30,Overcast,cloudy,"VIDP,42181099999",192644.78,Saturday,No
delhi,2023-09-16T17:00:00,26.9,31.3,26.5,97.34,9.979,100,rain,0,0,26.6,6.9,75,1002.3,99.9,1.5,375,1.3,4,30,"Rain, Overcast",rain,"42182099999,42176099999,VIDP,42139099999,42181099999",188124.34,Saturday,No
delhi,2023-09-16T18:00:00,27,31.2,26,94.27,0,0,,0,0,25.2,7.6,70,1004,100,3,179,0.6,2,30,Overcast,cloudy,"VIDP,42181099999",191550.37,Saturday,No
delhi,2023-09-16T19:00:00,27,31.2,26,94.27,0,0,,0,0,24.5,9.4,50,1004,100,3,18,0.1,0,30,Overcast,cloudy,"VIDP,42181099999",198473.75,Saturday,No
delhi,2023-09-16T20:00:00,25.3,25.3,25.2,98.89,0,0,,0,0,27.7,3.2,70,1003.9,96.8,2.2,0,0,0,30,Overcast,cloudy,"42182099999,VIDP,42181099999",193940.66,Saturday,No
delhi,2023-09-16T21:00:00,25,25,25,100,0,0,,0,0,29.2,9.4,50,1005,88.9,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",191632.12,Saturday,No
delhi,2023-09-16T22:00:00,25,25,25,100,0,0,,0,0,28.1,11.2,60,1005,88.9,4,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",190535.29,Saturday,No
delhi,2023-09-16T23:00:00,25.9,25.9,25.5,97.79,0,0,rain,0,0,29.5,8.1,83,1003.1,82.5,2.3,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",188554.78,Saturday,No
delhi,2023-09-17T00:00:00,26,26,26,100,0,0,,0,0,33.8,9.4,50,1004,88.9,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",185252.93,Sunday,No
delhi,2023-09-17T01:00:00,26,26,26,100,0,0,,0,0,33.1,9.4,70,1004,88.9,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",181733.5,Sunday,No
delhi,2023-09-17T02:00:00,25.5,25.5,24.9,96.66,0,0,,0,0,31.3,7.6,84,1001.7,81.3,2.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",178628.25,Sunday,No
delhi,2023-09-17T03:00:00,26,26,26,100,0,0,,0,0,29.5,11.2,60,1004,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",175785.46,Sunday,No
delhi,2023-09-17T04:00:00,26,26,26,100,0,0,,0,0,27.7,14.8,80,1003,50,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",174614.04,Sunday,No
delhi,2023-09-17T05:00:00,26.7,30.4,26,95.88,0,0,,0,0,29.9,7.6,90,1001.6,78.6,2.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",175653.24,Sunday,No
delhi,2023-09-17T06:00:00,27,31.8,27,100,0,0,rain,0,0,31,13,80,1004,50,2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",175558.54,Sunday,No
delhi,2023-09-17T07:00:00,27,31.8,27,100,0,0,,0,0,29.2,13,90,1004,88.9,3,3,0,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",175817.39,Sunday,No
delhi,2023-09-17T08:00:00,27.8,33.4,26.2,90.99,0,0,,0,0,29.9,15.2,96,1003.3,89.5,2.2,56,0.2,1,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",176110.64,Sunday,No
delhi,2023-09-17T09:00:00,28,34.5,27,94.32,0,0,,0,0,30.2,18.4,70,1005,88.9,3,202,0.7,2,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",179585.11,Sunday,No
delhi,2023-09-17T10:00:00,29,35.6,26,83.9,0,0,,0,0,28.1,16.6,80,1005,88.9,3,384,1.4,4,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",181051.87,Sunday,No
delhi,2023-09-17T11:00:00,29.3,36.3,26.2,83.51,0,0,,0,0,28.8,12.2,97,1003.4,83.8,2.2,595,2.1,6,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",181464.22,Sunday,No
delhi,2023-09-17T12:00:00,31,39.1,26,74.79,0,0,rain,0,0,33.5,14.8,70,1004,88.9,4,734,2.6,7,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",181297.34,Sunday,No
delhi,2023-09-17T13:00:00,32,40.6,26,70.66,0,0,,0,0,33.5,14.8,70,1002,88.9,4,793,2.9,8,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",179585.83,Sunday,No
delhi,2023-09-17T14:00:00,32,40.4,25.8,69.88,0,0,,0,0,33.5,14.6,139,1000.6,88.2,2.6,771,2.8,8,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",179858.79,Sunday,No
delhi,2023-09-17T15:00:00,31,37.7,25,70.47,0,0,rain,0,0,33.5,14.8,80,1001,88.9,4,678,2.4,7,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",179212.19,Sunday,No
delhi,2023-09-17T16:00:00,31,37.7,25,70.47,0,0,,0,0,35.3,16.6,80,1001,50,4,525,1.9,5,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",174593.83,Sunday,No
delhi,2023-09-17T17:00:00,31.1,37.8,25,70.09,0,0,rain,0,0,29.5,13.5,138,1000,82.1,2.6,334,1.2,3,60,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",169319.35,Sunday,No
delhi,2023-09-17T18:00:00,29,34.5,25,79.06,0,0,rain,0,0,30.2,14.8,90,1002,50,4,140,0.5,1,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",172480.53,Sunday,No
delhi,2023-09-17T19:00:00,28,32.7,25,83.79,0,0,,0,0,33.8,13,90,1002,50,4,21,0.1,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",184258.98,Sunday,No
delhi,2023-09-17T20:00:00,28.6,34.3,25.5,83.42,0,0,rain,0,0,27.7,13.9,158,1001.4,82.5,2.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",182980.72,Sunday,No
delhi,2023-09-17T21:00:00,27,31.8,27,100,0,0,rain,0,0,39.6,11.2,120,1003,100,3,0,0,0,10,Overcast,cloudy,"VIDP,42181099999",182305.83,Sunday,No
delhi,2023-09-17T22:00:00,27,31.8,27,100,0,0,,0,0,37.8,14.8,110,1003,88.9,3,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",181976.85,Sunday,No
delhi,2023-09-17T23:00:00,27.7,32.7,25.6,88.24,0.299,100,rain,0,0,34.2,13.5,127,1002.2,82.5,2.4,0,0,0,30,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999",179760.32,Sunday,No
delhi,2023-09-18T00:00:00,27,30.6,25,88.84,0,0,,0,0,34.9,14.8,120,1004,88.9,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",175914.73,Monday,No
delhi,2023-09-18T01:00:00,26,26,23,83.56,0,0,,0,0,34.6,18.4,120,1004,88.9,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",171490.57,Monday,No
delhi,2023-09-18T02:00:00,27,30.3,24.6,86.87,0,0,,0,0,34.2,11.7,146,1001.6,78.8,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",167705.65,Monday,No
delhi,2023-09-18T03:00:00,25,25,23,88.68,0,0,,0,0,30.6,9.4,100,1004,88.9,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",164859.65,Monday,No
delhi,2023-09-18T04:00:00,25,25,24,94.19,0,0,,0,0,24.1,9.4,80,1003,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",164570.62,Monday,No
delhi,2023-09-18T05:00:00,26.1,26.1,24.5,91.18,0,0,,0,0,27.4,6.8,128,1002,59.9,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",168238.08,Monday,No
delhi,2023-09-18T06:00:00,26,26,25,94.23,0,0,,0,0,34.2,11.2,100,1003,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",172282.04,Monday,No
delhi,2023-09-18T07:00:00,26,26,25,94.23,0,0,,0,0,37.1,13,100,1004,50,3,3,0,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",176297.26,Monday,No
